2012,2013,2014,2015,2018,BEAT,BIAS TYPE,Bias Category (Sheet1),Bias,2017,Placeholder,Incomplete Qtr,Conditional Formatting,2016,Row Total,"""""",Category,Definition,GO Number,Geometry,Incident Date,Mcpp,New Offense Label?,Number of Records,OFFENSE GROUP,PRECINCT,OFFENSE GROUP.,OFFENSE CATEGORY,Reported Offense,Sheet,Specific Bias Type,Table Name,Neighborho,Precinct,St Area Sh,St Length
0,0,0,0,1,B1,Race Only,,"Black, White",0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-324165,POLYGON,8/30/2018,BALLARD SOUTH,N,1,Society,NORTH,Society,Bias Incident,BIAS INCIDENT,2018,"Black, White",2018,BALLARD SOUTH,N,58863907.01,38678.59026
0,0,0,0,1,B1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-148273,POLYGON,4/27/2018,BALLARD SOUTH,N,1,Society,NORTH,Society,Threats,THREATS-WEAPON,2018,Black,2018,BALLARD SOUTH,N,58863907.01,38678.59026
0,0,0,0,1,B3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-476774,POLYGON,12/22/2018,WALLINGFORD,N,1,Society,NORTH,Society,Trespass,TRESPASS,2018,Black,2018,WALLINGFORD,N,48520815.63,33599.17483
0,0,0,0,1,J2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-118712,POLYGON,4/5/2018,BALLARD NORTH,N,1,Society,NORTH,Society,Bias Incident,BIAS INCIDENT,2018,Black,2018,BALLARD NORTH,N,124934005.1,49759.67168
0,0,0,0,1,J2,Race Only,,Hispanic,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-48936,POLYGON,2/7/2018,BALLARD NORTH,N,1,Society,NORTH,Society,Bias Incident,BIAS INCIDENT,2018,Hispanic,2018,BALLARD NORTH,N,124934005.1,49759.67168
0,0,0,0,1,J3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-278606,POLYGON,7/28/2018,ROOSEVELT/RAVENNA,N,1,Society,NORTH,Society,Harassment,HARASSMENT,2018,Black,2018,ROOSEVELT/RAVENNA,N,95888793.63,50703.10991
0,0,0,0,1,J3,Race Only,,Asian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-208907,POLYGON,6/8/2018,ROOSEVELT/RAVENNA,N,1,Society,NORTH,Society,Threats,THREATS-OTHER,2018,Asian/Pacific Islander,2018,ROOSEVELT/RAVENNA,N,95888793.63,50703.10991
0,0,0,0,1,L1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-332181,POLYGON,9/4/2018,LAKECITY,N,1,Society,NORTH,Society,Harassment,HARASSMENT,2018,Black,2018,LAKECITY,N,85899582.65,44835.19181
0,0,0,0,1,L1,Race Only,,White,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-468070,POLYGON,12/15/2018,LAKECITY,N,1,Society,NORTH,Society,Harassment,MALICIOUS HARASSMENT,2018,White,2018,LAKECITY,N,85899582.65,44835.19181
0,0,0,0,1,L1,Race Only,,White,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-313235,POLYGON,8/5/2018,LAKECITY,N,1,Society,NORTH,Property,Property Damage,PROPERTY DAMAGE-NON RESIDENTIA,2018,White,2018,LAKECITY,N,85899582.65,44835.19181
0,0,0,0,1,L2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-80900,POLYGON,3/6/2018,LAKECITY,N,1,Society,NORTH,Society,Bias Incident,BIAS INCIDENT,2018,Black,2018,LAKECITY,N,85899582.65,44835.19181
0,0,0,0,1,L2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-422462,POLYGON,11/10/2018,NORTHGATE,N,1,Society,NORTH,Society,Disturbance,DISTURBANCE-OTH,2018,Black,2018,NORTHGATE,N,132689323.6,51398.03811
0,0,0,0,1,L3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-98492,POLYGON,3/17/2018,LAKECITY,N,1,Society,NORTH,Society,Bias Incident,BIAS INCIDENT,2018,Black,2018,LAKECITY,N,85899582.65,44835.19181
0,0,0,0,1,L3,Race Only,,Asian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-144726,POLYGON,4/24/2018,LAKECITY,N,1,Society,NORTH,Society,Disturbance,DISTURBANCE-OTH,2018,Asian/Pacific Islander,2018,LAKECITY,N,85899582.65,44835.19181
0,0,0,0,1,L3,Race Only,,White,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-180241,POLYGON,5/19/2018,LAKECITY,N,1,Society,NORTH,Society,Harassment,HARASSMENT,2018,White,2018,LAKECITY,N,85899582.65,44835.19181
0,0,0,0,1,L3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-230677,POLYGON,6/24/2018,LAKECITY,N,1,Society,NORTH,Society,Threats,THREATS-OTHER,2018,Black,2018,LAKECITY,N,85899582.65,44835.19181
0,0,0,0,1,L3,Race Only,,Hispanic/Latino,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-355699,POLYGON,9/23/2018,LAKECITY,N,1,Society,NORTH,Society,Trespass,TRESPASS,2018,Hispanic/Latino,2018,LAKECITY,N,85899582.65,44835.19181
0,0,0,0,1,N1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-317328,POLYGON,8/25/2018,GREENWOOD,N,1,Society,NORTH,Society,Suspicious Circumstance,SUSPICIOUS CIRCUMSTANCE,2018,Black,2018,GREENWOOD,N,42008629.33,26493.33227
0,0,0,0,1,N2,Race Only,,Asian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-408026,POLYGON,10/31/2018,BITTERLAKE,N,1,Person,NORTH,Person,Assault,ASSLT-AGG-WEAPON,2018,Asian/Pacific Islander,2018,BITTERLAKE,N,92314813.72,43678.57557
0,0,0,0,1,N2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-288568,POLYGON,8/4/2018,NORTHGATE,N,1,Society,NORTH,Society,Disturbance,DISTURBANCE-OTH,2018,Black,2018,NORTHGATE,N,132689323.6,51398.03811
0,0,0,0,1,N3,Race Only,,White,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-390351,POLYGON,10/18/2018,GREENWOOD,N,1,Society,NORTH,Society,Crisis,CRISIS,2018,White,2018,GREENWOOD,N,42008629.33,26493.33227
0,0,0,0,1,N3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-266506,POLYGON,7/19/2018,NORTHGATE,N,1,Society,NORTH,Society,Harassment,HARASSMENT,2018,Black,2018,NORTHGATE,N,132689323.6,51398.03811
0,0,0,0,1,U1,Race Only,,Asian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-323465,POLYGON,8/30/2018,ROOSEVELT/RAVENNA,N,1,Society,NORTH,Society,Bias Incident,BIAS INCIDENT,2018,Asian/Pacific Islander,2018,ROOSEVELT/RAVENNA,N,95888793.63,50703.10991
0,0,0,0,1,U2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-168951,POLYGON,5/12/2018,UNIVERSITY,N,1,Society,NORTH,Society,Bias Incident,BIAS INCIDENT,2018,Black,2018,UNIVERSITY,N,53849611.47,34115.55986
0,0,0,0,1,U3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-60032,POLYGON,2/17/2018,SANDPOINT,N,1,Society,NORTH,Society,Bias Incident,BIAS INCIDENT,2018,Black,2018,SANDPOINT,N,175845013.3,74002.77305
0,0,0,0,1,U3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-220424,POLYGON,6/17/2018,SANDPOINT,N,1,Society,NORTH,Society,Disturbance,DISTURBANCE-OTH,2018,Black,2018,SANDPOINT,N,175845013.3,74002.77305
0,0,0,0,1,J3,Religion Only,,Islamic,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-430099,POLYGON,11/12/2018,ROOSEVELT/RAVENNA,N,1,Society,NORTH,Society,Bias Incident,BIAS INCIDENT,2018,Islamic,2018,ROOSEVELT/RAVENNA,N,95888793.63,50703.10991
0,0,0,0,1,L1,Religion Only,,Jewish,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-361322,POLYGON,9/27/2018,NORTHGATE,N,1,Society,NORTH,Society,Suspicious Circumstance,SUSPICIOUS CIRCUMSTANCE,2018,Jewish,2018,NORTHGATE,N,132689323.6,51398.03811
0,0,0,0,1,N2,Religion Only,,Jewish,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-229742,POLYGON,6/23/2018,NORTHGATE,N,1,Society,NORTH,Society,Bias Incident,BIAS INCIDENT,2018,Jewish,2018,NORTHGATE,N,132689323.6,51398.03811
0,0,0,0,1,R2,Homeless Only,,Homeless,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-184731,POLYGON,5/23/2018,MOUNT BAKER,N,1,Society,SOUTH,Society,Harassment,HARASSMENT,2018,Homeless,2018,MOUNT BAKER,S,32160761.63,26684.11695
0,0,0,0,1,O1,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-297049,POLYGON,8/10/2018,SODO,N,1,Society,SOUTH,Society,Disturbance,DISTURBANCE-OTH,2018,Gay/Lesbian,2018,SODO,S,57751938.47,41694.18882
0,0,0,0,1,O3,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-401409,POLYGON,10/26/2018,GEORGETOWN,N,1,Society,SOUTH,Society,Bias Incident,BIAS INCIDENT,2018,Gay/Lesbian,2018,GEORGETOWN,S,79716354.81,59129.83529
0,0,0,0,1,R2,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-337175,POLYGON,9/9/2018,CLAREMONT/RAINIER VISTA,N,1,Person,SOUTH,Person,Assault,ASSLT-AGG-WEAPON,2018,Gay/Lesbian,2018,CLAREMONT/RAINIER VISTA,S,12781245.19,18261.88515
0,0,0,0,1,R2,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-318284,POLYGON,8/26/2018,CLAREMONT/RAINIER VISTA,N,1,Society,SOUTH,Society,Disturbance,DISTURBANCE-OTH,2018,Gay/Lesbian,2018,CLAREMONT/RAINIER VISTA,S,12781245.19,18261.88515
0,0,0,0,1,S2,LGBTQ Only,,Transgender,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-126180,POLYGON,4/10/2018,BRIGHTON/DUNLAP,N,1,Society,SOUTH,Society,Bias Incident,BIAS INCIDENT,2018,Transgender,2018,BRIGHTON/DUNLAP,S,25072155.63,22352.39323
0,0,0,0,1,S3,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-333108,POLYGON,9/6/2018,RAINIER BEACH,N,1,Person,SOUTH,Person,Assault,ASSLT-NONAGG-DV,2018,Gay/Lesbian,2018,RAINIER BEACH,S,19192113.37,21134.00614
0,0,0,0,1,R3,Multiple Categories,,"Gay/Lesbian, Black, Jewish",0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-87667,POLYGON,3/11/2018,LAKEWOOD/SEWARD PARK,N,1,Society,SOUTH,Society,Bias Incident,BIAS INCIDENT,2018,"Gay/Lesbian, Black, Jewish",2018,LAKEWOOD/SEWARD PARK,S,56842609.4,48882.45256
0,0,0,0,1,O1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-339385,POLYGON,9/11/2018,SODO,N,1,Society,SOUTH,Society,Bias Incident,BIAS INCIDENT,2018,Black,2018,SODO,S,57751938.47,41694.18882
0,0,0,0,1,O1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-311304,POLYGON,8/21/2018,SODO,N,1,Society,SOUTH,Society,Disturbance,DISTURBANCE-OTH,2018,Black,2018,SODO,S,57751938.47,41694.18882
0,0,0,0,1,O2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-413361,POLYGON,11/4/2018,GEORGETOWN,N,1,Society,SOUTH,Society,Disturbance,DISTURBANCE-OTH,2018,Black,2018,GEORGETOWN,S,79716354.81,59129.83529
0,0,0,0,1,R1,Race Only,,White,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-223078,POLYGON,6/19/2018,MID BEACON HILL,N,1,Society,SOUTH,Society,Suspicious Circumstance,SUSPICIOUS CIRCUMSTANCE,2018,White,2018,MID BEACON HILL,S,50946192.96,38538.82875
0,0,0,0,1,R2,Race Only,,White,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-285535,POLYGON,8/1/2018,CLAREMONT/RAINIER VISTA,N,1,Society,SOUTH,Society,Trespass,TRESPASS,2018,White,2018,CLAREMONT/RAINIER VISTA,S,12781245.19,18261.88515
0,0,0,0,1,R2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-247235,POLYGON,7/6/2018,MOUNT BAKER,N,1,Society,SOUTH,Society,Bias Incident,BIAS INCIDENT,2018,Black,2018,MOUNT BAKER,S,32160761.63,26684.11695
0,0,0,0,1,R2,Race Only,,Hispanic,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-32854,POLYGON,1/27/2018,MOUNT BAKER,N,1,Society,SOUTH,Society,Disturbance,DISTURBANCE-OTH,2018,Hispanic,2018,MOUNT BAKER,S,32160761.63,26684.11695
0,0,0,0,1,R2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-148853,POLYGON,4/27/2018,MOUNT BAKER,N,1,Society,SOUTH,Society,Harassment,MALICIOUS HARASSMENT,2018,Black,2018,MOUNT BAKER,S,32160761.63,26684.11695
0,0,0,0,1,R3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-428790,POLYGON,11/15/2018,COLUMBIA CITY,N,1,Person,SOUTH,Person,Assault,ASSLT-NONAGG,2018,Black,2018,COLUMBIA CITY,S,12954593.98,15714.86348
0,0,0,0,1,R3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-318081,POLYGON,8/22/2018,LAKEWOOD/SEWARD PARK,N,1,Society,SOUTH,Society,Harassment,HARASSMENT,2018,Black,2018,LAKEWOOD/SEWARD PARK,S,56842609.4,48882.45256
0,0,0,0,1,S1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-134040,POLYGON,4/16/2018,MID BEACON HILL,N,1,Society,SOUTH,Society,Harassment,HARASSMENT,2018,Black,2018,MID BEACON HILL,S,50946192.96,38538.82875
0,0,0,0,1,S1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-387625,POLYGON,10/16/2018,NEW HOLLY,N,1,Society,SOUTH,Society,Harassment,HARASSMENT,2018,Black,2018,NEW HOLLY,S,9187712.208,15593.93376
0,0,0,0,1,S1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-196733,POLYGON,5/31/2018,SOUTH BEACON HILL,N,1,Society,SOUTH,Society,Bias Incident,BIAS INCIDENT,2018,Black,2018,SOUTH BEACON HILL,S,37047970.19,38847.56852
0,0,0,0,1,S2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-64684,POLYGON,2/21/2018,BRIGHTON/DUNLAP,N,1,Society,SOUTH,Society,Trespass,TRESPASS,2018,Black,2018,BRIGHTON/DUNLAP,S,25072155.63,22352.39323
0,0,0,0,1,W1,Gender Only,,Female,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-81460,POLYGON,3/6/2018,NORTH DELRIDGE,N,1,Society,SOUTHWEST,Society,Bias Incident,BIAS INCIDENT,2018,Female,2018,NORTH DELRIDGE,SW,47920549.05,39920.61566
0,0,0,0,1,F2,LGBTQ Only,,Gay,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-55112,POLYGON,2/13/2018,ROXHILL/WESTWOOD/ARBOR HEIGHTS,N,1,Society,SOUTHWEST,Society,Bias Incident,BIAS INCIDENT,2018,Gay,2018,ROXHILL/WESTWOOD/ARBOR HEIGHTS,SW,54620168.92,49779.89985
0,0,0,0,1,F2,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-476588,POLYGON,12/22/2018,ROXHILL/WESTWOOD/ARBOR HEIGHTS,N,1,Society,SOUTHWEST,Society,Disturbance,DISTURBANCE-OTH,2018,Gay/Lesbian,2018,ROXHILL/WESTWOOD/ARBOR HEIGHTS,SW,54620168.92,49779.89985
0,0,0,0,1,F2,LGBTQ Only,,Gay,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-161072,POLYGON,5/4/2018,SOUTH DELRIDGE,N,1,Society,SOUTHWEST,Society,Harassment,HARASSMENT,2018,Gay,2018,SOUTH DELRIDGE,SW,3577942.363,8996.661825
0,0,0,0,1,W3,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-83565,POLYGON,3/8/2018,MORGAN,N,1,Society,SOUTHWEST,Society,Bias Incident,BIAS INCIDENT,2018,Gay/Lesbian,2018,MORGAN,SW,52627930.6,40125.61742
0,0,0,0,1,F1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-414344,POLYGON,11/5/2018,HIGH POINT,N,1,Society,SOUTHWEST,Society,Disturbance,DISTURBANCE-NOISE,2018,Black,2018,HIGH POINT,SW,23709343.94,22056.92323
0,0,0,0,1,F2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-137350,POLYGON,4/19/2018,ROXHILL/WESTWOOD/ARBOR HEIGHTS,N,1,Society,SOUTHWEST,Society,Disturbance,DISTURBANCE-FAMILY,2018,Black,2018,ROXHILL/WESTWOOD/ARBOR HEIGHTS,SW,54620168.92,49779.89985
0,0,0,0,1,F2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-140147,POLYGON,4/21/2018,ROXHILL/WESTWOOD/ARBOR HEIGHTS,N,1,Society,SOUTHWEST,Society,Disturbance,DISTURBANCE-FAMILY,2018,Black,2018,ROXHILL/WESTWOOD/ARBOR HEIGHTS,SW,54620168.92,49779.89985
0,0,0,0,1,F2,Race Only,,Asian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-108146,POLYGON,3/27/2018,ROXHILL/WESTWOOD/ARBOR HEIGHTS,N,1,Society,SOUTHWEST,Society,Disturbance,DISTURBANCE-OTH,2018,Asian/Pacific Islander,2018,ROXHILL/WESTWOOD/ARBOR HEIGHTS,SW,54620168.92,49779.89985
0,0,0,0,1,F3,Race Only,,Hispanic/Latino,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-189727,POLYGON,5/25/2018,HIGHLAND PARK,N,1,Society,SOUTHWEST,Society,Bias Incident,BIAS INCIDENT,2018,Hispanic/Latino,2018,HIGHLAND PARK,SW,49134942.15,35886.15343
0,0,0,0,1,W2,Race Only,,"White, Black",0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-298912,POLYGON,8/11/2018,ALASKA JUNCTION,N,1,Society,SOUTHWEST,Society,Dispute,DISPUTE-OTH,2018,"White, Black",2018,ALASKA JUNCTION,SW,37947464.28,32874.72321
0,0,0,0,1,W3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-289163,POLYGON,8/4/2018,MORGAN,N,1,Society,SOUTHWEST,Society,Disturbance,DISTURBANCE-OTH,2018,Black,2018,MORGAN,SW,52627930.6,40125.61742
0,0,0,0,1,F1,Race Only,,Hispanic/Latino,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2019-107414,POLYGON,8/20/2018,SOUTH PARK,N,1,Society,SOUTHWEST,Society,Suspicious Circumstance,SUSPICIOUS CIRCUMSTANCE,2019,Hispanic/Latino,2019,SOUTH PARK,SW,33202302.19,29836.77534
0,0,0,0,1,D3,Disability Only,,Physical Disability,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-260614,POLYGON,7/15/2018,SLU/CASCADE,N,1,Society,WEST,Society,Bias Incident,BIAS INCIDENT,2018,Physical Disability,2018,SLU/CASCADE,W,31657305.5,29369.50227
0,0,0,0,1,D1,Ethnicity Only,,Other Race/Ethnicity/Ancestry,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-60315,POLYGON,2/16/2018,BELLTOWN,N,1,Society,WEST,Society,Bias Incident,BIAS INCIDENT,2018,Other Race/Ethnicity/Ancestry,2018,BELLTOWN,W,13262023.28,17851.41917
0,0,0,0,1,Q2,Ethnicity Only,,Other Race/Ethnicity/Ancestry,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-347717,POLYGON,9/15/2018,QUEEN ANNE,N,1,Society,WEST,Property,Property Damage,PROPERTY DAMAGE-RESIDENTIAL,2018,Other Race/Ethnicity/Ancestry,2018,QUEEN ANNE,W,105096226.9,46622.57468
0,0,0,0,1,Q3,Ethnicity Only,,Other Race/Ethnicity/Ancestry,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-23580,POLYGON,1/19/2018,QUEEN ANNE,N,1,Society,WEST,Society,Disturbance,DISTURBANCE-OTH,2018,Other Race/Ethnicity/Ancestry,2018,QUEEN ANNE,W,105096226.9,46622.57468
0,0,0,0,1,D2,Gender Only,,Female,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-280265,POLYGON,7/29/2018,SLU/CASCADE,N,1,Society,WEST,Society,Disturbance,DISTURBANCE-OTH,2018,Female,2018,SLU/CASCADE,W,31657305.5,29369.50227
0,0,0,0,1,K3,Homeless Only,,Homeless,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-216588,POLYGON,6/14/2018,CHINATOWN/INTERNATIONAL DISTRICT,N,1,Society,WEST,Society,Disturbance,DISTURBANCE-OTH,2018,Homeless,2018,CHINATOWN/INTERNATIONAL DISTRICT,W,10421785.37,15234.18211
0,0,0,0,1,K3,Homeless Only,,Homeless,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-346450,POLYGON,9/16/2018,DOWNTOWN COMMERCIAL,N,1,Person,WEST,Person,Assault,ASSLT-AGG-WEAPON,2018,Homeless,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,M3,Homeless Only,,Homeless,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-212699,POLYGON,6/12/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Bias Incident,BIAS INCIDENT,2018,Homeless,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,Q1,Homeless Only,,Homeless,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-438772,POLYGON,11/23/2018,MAGNOLIA,N,1,Society,WEST,Property,Property Damage,PROPERTY DAMAGE-NON RESIDENTIA,2018,Homeless,2018,MAGNOLIA,W,180449287.4,58792.06851
0,0,0,0,1,Q3,Homeless Only,,Homeless,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-389949,POLYGON,10/18/2018,SLU/CASCADE,N,1,Society,WEST,Society,Harassment,MALICIOUS HARASSMENT,2018,Homeless,2018,SLU/CASCADE,W,31657305.5,29369.50227
0,0,0,0,1,D3,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-475100,POLYGON,12/21/2018,SLU/CASCADE,N,1,Society,WEST,Society,Crisis,CRISIS,2018,Gay/Lesbian,2018,SLU/CASCADE,W,31657305.5,29369.50227
0,0,0,0,1,D3,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-441448,POLYGON,11/24/2018,SLU/CASCADE,N,1,Society,WEST,Society,Threats,THREATS-OTHER,2018,Gay/Lesbian,2018,SLU/CASCADE,W,31657305.5,29369.50227
0,0,0,0,1,K1,LGBTQ Only,,Transgender,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-214109,POLYGON,6/13/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Disturbance,DISTURBANCE-OTH,2018,Transgender,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,K1,LGBTQ Only,,Gay,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-152422,POLYGON,4/30/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Harassment,HARASSMENT,2018,Gay,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,K2,LGBTQ Only,,Transgender,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-116239,POLYGON,4/2/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Disturbance,DISTURBANCE-OTH,2018,Transgender,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,K2,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-251814,POLYGON,7/9/2018,PIONEER SQUARE,N,1,Society,WEST,Society,Bias Incident,BIAS INCIDENT,2018,Gay/Lesbian,2018,PIONEER SQUARE,W,17196131.8,19578.62606
